統計名：,平成22年国勢調査 人口等基本集計（男女・年齢・配偶関係，世帯の構成，住居の状態など）,,,,,,,,,,,,,
表番号：,4100,,,,,,,,,,,,,
表題：,国籍(11区分)（総人口及び日本人－特掲），男女別外国人数 全国，市部・郡部，都道府県，市部・郡部，支庁，市区町村，全域・人口集中地区,,,,,,,,,,,,,
実施年月：,2010年,10月,,,,,,,,,,,,
市区町村時点（年月日）：,-,,,,,,,,,,,,,
,,,,,,,,,,,,,,
NA,欠測値,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,/男女別2010 コード,0,0
,,,,,,,,,,,,/男女別2010 補助コード,-,-
,,,,,,,,,,,,/男女別2010,総数（男女別）,総数（男女別）
,,,,,,,,,,,,/外国人の国籍2010 コード,0,90
,,,,,,,,,,,,/外国人の国籍2010 補助コード,-,-
表章項目 コード,表章項目 補助コード,表章項目,全域・人口集中地区2010 コード,全域・人口集中地区2010 補助コード,全域・人口集中地区2010,時間軸（年次） コード,時間軸（年次） 補助コード,時間軸（年次）,地域（2010） コード,地域（2010） 補助コード,地域（2010）,/外国人の国籍2010,総数（外国人の国籍）,（別掲）総人口
20,,人口【人】,710,,全域,2010000000,,2010年,1333,,知内町,,1,5074
20,,人口【人】,710,,全域,2010000000,,2010年,1334,,木古内町,,28,5341
20,,人口【人】,710,,全域,2010000000,,2010年,1337,,七飯町,,40,28463
20,,人口【人】,710,,全域,2010000000,,2010年,1343,,鹿部町,,45,4767
20,,人口【人】,710,,全域,2010000000,,2010年,1345,,森町,,196,17859
20,,人口【人】,710,,全域,2010000000,,2010年,1346,,八雲町,,90,18896
20,,人口【人】,710,,全域,2010000000,,2010年,1347,,長万部町,,52,6386
20,,人口【人】,710,,全域,2010000000,,2010年,1360,,檜山振興局,,108,42058
20,,人口【人】,710,,全域,2010000000,,2010年,1361,,江差町,,10,9004
20,,人口【人】,710,,全域,2010000000,,2010年,1362,,上ノ国町,,23,5428
20,,人口【人】,710,,全域,2010000000,,2010年,1363,,厚沢部町,,26,4409
20,,人口【人】,710,,全域,2010000000,,2010年,1364,,乙部町,,1,4408
20,,人口【人】,710,,全域,2010000000,,2010年,1367,,奥尻町,,4,3033
20,,人口【人】,710,,全域,2010000000,,2010年,1370,,今金町,,16,6186
20,,人口【人】,710,,全域,2010000000,,2010年,1371,,せたな町,,28,9590
20,,人口【人】,710,,全域,2010000000,,2010年,1390,,後志総合振興局,,702,101012
20,,人口【人】,710,,全域,2010000000,,2010年,1391,,島牧村,,NA,1781
20,,人口【人】,710,,全域,2010000000,,2010年,1392,,寿都町,,50,3443
20,,人口【人】,710,,全域,2010000000,,2010年,1393,,黒松内町,,6,3250
20,,人口【人】,710,,全域,2010000000,,2010年,1394,,蘭越町,,15,5292
20,,人口【人】,710,,全域,2010000000,,2010年,1395,,ニセコ町,,73,4823
20,,人口【人】,710,,全域,2010000000,,2010年,1396,,真狩村,,1,2189
20,,人口【人】,710,,全域,2010000000,,2010年,1397,,留寿都村,,26,2034
20,,人口【人】,710,,全域,2010000000,,2010年,1398,,喜茂別町,,2,2490
20,,人口【人】,710,,全域,2010000000,,2010年,1399,,京極町,,8,3811
20,,人口【人】,710,,全域,2010000000,,2010年,1400,,倶知安町,,249,15568
20,,人口【人】,710,,全域,2010000000,,2010年,1401,,共和町,,7,6428
20,,人口【人】,710,,全域,2010000000,,2010年,1402,,岩内町,,26,14451
20,,人口【人】,710,,全域,2010000000,,2010年,1403,,泊村,,2,1883
20,,人口【人】,710,,全域,2010000000,,2010年,1404,,神恵内村,,NA,1122
20,,人口【人】,710,,全域,2010000000,,2010年,1405,,積丹町,,1,2516
20,,人口【人】,710,,全域,2010000000,,2010年,1406,,古平町,,31,3611
20,,人口【人】,710,,全域,2010000000,,2010年,1407,,仁木町,,115,3800
20,,人口【人】,710,,全域,2010000000,,2010年,1408,,余市町,,87,21258
20,,人口【人】,710,,全域,2010000000,,2010年,1409,,赤井川村,,3,1262
20,,人口【人】,710,,全域,2010000000,,2010年,1420,,空知総合振興局,,154,79345
20,,人口【人】,710,,全域,2010000000,,2010年,1423,,南幌町,,37,8778
20,,人口【人】,710,,全域,2010000000,,2010年,1424,,奈井江町,,11,6194
20,,人口【人】,710,,全域,2010000000,,2010年,1425,,上砂川町,,11,4086
20,,人口【人】,710,,全域,2010000000,,2010年,1427,,由仁町,,17,5896
20,,人口【人】,710,,全域,2010000000,,2010年,1428,,長沼町,,5,11691
20,,人口【人】,710,,全域,2010000000,,2010年,1429,,栗山町,,43,13340
20,,人口【人】,710,,全域,2010000000,,2010年,1430,,月形町,,15,4859
20,,人口【人】,710,,全域,2010000000,,2010年,1431,,浦臼町,,4,2206
20,,人口【人】,710,,全域,2010000000,,2010年,1432,,新十津川町,,7,7249
20,,人口【人】,710,,全域,2010000000,,2010年,1433,,妹背牛町,,NA,3462
20,,人口【人】,710,,全域,2010000000,,2010年,1434,,秩父別町,,2,2730
20,,人口【人】,710,,全域,2010000000,,2010年,1436,,雨竜町,,2,3049
20,,人口【人】,710,,全域,2010000000,,2010年,1437,,北竜町,,NA,2193
20,,人口【人】,710,,全域,2010000000,,2010年,1438,,沼田町,,NA,3612
20,,人口【人】,710,,全域,2010000000,,2010年,1450,,上川総合振興局,,267,96633
20,,人口【人】,710,,全域,2010000000,,2010年,1452,,鷹栖町,,3,7345
20,,人口【人】,710,,全域,2010000000,,2010年,1453,,東神楽町,,11,9292
20,,人口【人】,710,,全域,2010000000,,2010年,1454,,当麻町,,6,7087
20,,人口【人】,710,,全域,2010000000,,2010年,1455,,比布町,,3,4042
20,,人口【人】,710,,全域,2010000000,,2010年,1456,,愛別町,,29,3328
20,,人口【人】,710,,全域,2010000000,,2010年,1457,,上川町,,28,4532
20,,人口【人】,710,,全域,2010000000,,2010年,1458,,東川町,,72,7859
20,,人口【人】,710,,全域,2010000000,,2010年,1459,,美瑛町,,12,10956
20,,人口【人】,710,,全域,2010000000,,2010年,1460,,上富良野町,,14,11545
20,,人口【人】,710,,全域,2010000000,,2010年,1461,,中富良野町,,4,5477
20,,人口【人】,710,,全域,2010000000,,2010年,1462,,南富良野町,,4,2814
20,,人口【人】,710,,全域,2010000000,,2010年,1463,,占冠村,,16,1394
20,,人口【人】,710,,全域,2010000000,,2010年,1464,,和寒町,,2,3832
20,,人口【人】,710,,全域,2010000000,,2010年,1465,,剣淵町,,2,3565
20,,人口【人】,710,,全域,2010000000,,2010年,1468,,下川町,,19,3775
20,,人口【人】,710,,全域,2010000000,,2010年,1469,,美深町,,19,5178
20,,人口【人】,710,,全域,2010000000,,2010年,1470,,音威子府村,,4,995
20,,人口【人】,710,,全域,2010000000,,2010年,1471,,中川町,,16,1907
20,,人口【人】,710,,全域,2010000000,,2010年,1472,,幌加内町,,3,1710
20,,人口【人】,710,,全域,2010000000,,2010年,1480,,留萌振興局,,125,28648
20,,人口【人】,710,,全域,2010000000,,2010年,1481,,増毛町,,59,5078
20,,人口【人】,710,,全域,2010000000,,2010年,1482,,小平町,,14,3717
20,,人口【人】,710,,全域,2010000000,,2010年,1483,,苫前町,,11,3656
20,,人口【人】,710,,全域,2010000000,,2010年,1484,,羽幌町,,3,7964
20,,人口【人】,710,,全域,2010000000,,2010年,1485,,初山別村,,1,1369
20,,人口【人】,710,,全域,2010000000,,2010年,1486,,遠別町,,24,3084
20,,人口【人】,710,,全域,2010000000,,2010年,1487,,天塩町,,13,3780
20,,人口【人】,710,,全域,2010000000,,2010年,1510,,宗谷総合振興局,,426,33852
20,,人口【人】,710,,全域,2010000000,,2010年,1511,,猿払村,,119,2825
20,,人口【人】,710,,全域,2010000000,,2010年,1512,,浜頓別町,,100,4168
20,,人口【人】,710,,全域,2010000000,,2010年,1513,,中頓別町,,2,1974
20,,人口【人】,710,,全域,2010000000,,2010年,1514,,枝幸町,,113,9125
20,,人口【人】,710,,全域,2010000000,,2010年,1516,,豊富町,,18,4378
20,,人口【人】,710,,全域,2010000000,,2010年,1517,,礼文町,,23,3078
20,,人口【人】,710,,全域,2010000000,,2010年,1518,,利尻町,,11,2590
20,,人口【人】,710,,全域,2010000000,,2010年,1519,,利尻富士町,,20,3037
20,,人口【人】,710,,全域,2010000000,,2010年,1520,,幌延町,,20,2677
20,,人口【人】,710,,全域,2010000000,,2010年,1540,,オホーツク総合振興局,,834,118572
20,,人口【人】,710,,全域,2010000000,,2010年,1543,,美幌町,,41,21575
20,,人口【人】,710,,全域,2010000000,,2010年,1544,,津別町,,15,5646
20,,人口【人】,710,,全域,2010000000,,2010年,1545,,斜里町,,62,13045
20,,人口【人】,710,,全域,2010000000,,2010年,1546,,清里町,,6,4551
20,,人口【人】,710,,全域,2010000000,,2010年,1547,,小清水町,,10,5358
20,,人口【人】,710,,全域,2010000000,,2010年,1549,,訓子府町,,10,5435
20,,人口【人】,710,,全域,2010000000,,2010年,1550,,置戸町,,6,3428
20,,人口【人】,710,,全域,2010000000,,2010年,1552,,佐呂間町,,137,5892
20,,人口【人】,710,,全域,2010000000,,2010年,1555,,遠軽町,,59,22265
20,,人口【人】,710,,全域,2010000000,,2010年,1559,,湧別町,,153,10041
20,,人口【人】,710,,全域,2010000000,,2010年,1560,,滝上町,,8,3028
20,,人口【人】,710,,全域,2010000000,,2010年,1561,,興部町,,98,4301
20,,人口【人】,710,,全域,2010000000,,2010年,1562,,西興部村,,2,1135
20,,人口【人】,710,,全域,2010000000,,2010年,1563,,雄武町,,213,4939
20,,人口【人】,710,,全域,2010000000,,2010年,1564,,大空町,,14,7933
20,,人口【人】,710,,全域,2010000000,,2010年,1570,,胆振総合振興局,,300,60630
20,,人口【人】,710,,全域,2010000000,,2010年,1571,,豊浦町,,21,4528
20,,人口【人】,710,,全域,2010000000,,2010年,1575,,壮瞥町,,8,3232
20,,人口【人】,710,,全域,2010000000,,2010年,1578,,白老町,,81,19376
20,,人口【人】,710,,全域,2010000000,,2010年,1581,,厚真町,,11,4890
20,,人口【人】,710,,全域,2010000000,,2010年,1584,,洞爺湖町,,34,10132
20,,人口【人】,710,,全域,2010000000,,2010年,1585,,安平町,,24,8726
20,,人口【人】,710,,全域,2010000000,,2010年,1586,,むかわ町,,121,9746
20,,人口【人】,710,,全域,2010000000,,2010年,1600,,日高振興局,,456,75321
20,,人口【人】,710,,全域,2010000000,,2010年,1601,,日高町,,96,13615
20,,人口【人】,710,,全域,2010000000,,2010年,1602,,平取町,,125,5596
20,,人口【人】,710,,全域,2010000000,,2010年,1604,,新冠町,,54,5775
20,,人口【人】,710,,全域,2010000000,,2010年,1607,,浦河町,,78,14389
20,,人口【人】,710,,全域,2010000000,,2010年,1608,,様似町,,11,5114
20,,人口【人】,710,,全域,2010000000,,2010年,1609,,えりも町,,32,5413
20,,人口【人】,710,,全域,2010000000,,2010年,1610,,新ひだか町,,60,25419
20,,人口【人】,710,,全域,2010000000,,2010年,1630,,十勝総合振興局,,448,180540
20,,人口【人】,710,,全域,2010000000,,2010年,1631,,音更町,,44,45085
20,,人口【人】,710,,全域,2010000000,,2010年,1632,,士幌町,,58,6416
20,,人口【人】,710,,全域,2010000000,,2010年,1633,,上士幌町,,35,5080
20,,人口【人】,710,,全域,2010000000,,2010年,1634,,鹿追町,,25,5702
20,,人口【人】,710,,全域,2010000000,,2010年,1635,,新得町,,28,6653
20,,人口【人】,710,,全域,2010000000,,2010年,1636,,清水町,,19,9961
20,,人口【人】,710,,全域,2010000000,,2010年,1637,,芽室町,,23,18905
20,,人口【人】,710,,全域,2010000000,,2010年,1638,,中札内村,,28,4006
20,,人口【人】,710,,全域,2010000000,,2010年,1639,,更別村,,29,3391
20,,人口【人】,710,,全域,2010000000,,2010年,1641,,大樹町,,27,5977
20,,人口【人】,710,,全域,2010000000,,2010年,1642,,広尾町,,22,7881
20,,人口【人】,710,,全域,2010000000,,2010年,1643,,幕別町,,45,26547
20,,人口【人】,710,,全域,2010000000,,2010年,1644,,池田町,,7,7527
20,,人口【人】,710,,全域,2010000000,,2010年,1645,,豊頃町,,8,3394
20,,人口【人】,710,,全域,2010000000,,2010年,1646,,本別町,,23,8275
20,,人口【人】,710,,全域,2010000000,,2010年,1647,,足寄町,,12,7630
20,,人口【人】,710,,全域,2010000000,,2010年,1648,,陸別町,,7,2650
20,,人口【人】,710,,全域,2010000000,,2010年,1649,,浦幌町,,8,5460
20,,人口【人】,710,,全域,2010000000,,2010年,1660,,釧路総合振興局,,220,66151
20,,人口【人】,710,,全域,2010000000,,2010年,1661,,釧路町,,27,20526
20,,人口【人】,710,,全域,2010000000,,2010年,1662,,厚岸町,,106,10630
20,,人口【人】,710,,全域,2010000000,,2010年,1663,,浜中町,,24,6511
20,,人口【人】,710,,全域,2010000000,,2010年,1664,,標茶町,,24,8285
20,,人口【人】,710,,全域,2010000000,,2010年,1665,,弟子屈町,,14,8278
20,,人口【人】,710,,全域,2010000000,,2010年,1667,,鶴居村,,14,2627
20,,人口【人】,710,,全域,2010000000,,2010年,1668,,白糠町,,11,9294
20,,人口【人】,710,,全域,2010000000,,2010年,1690,,根室振興局,,281,51368
20,,人口【人】,710,,全域,2010000000,,2010年,1691,,別海町,,156,15855
20,,人口【人】,710,,全域,2010000000,,2010年,1692,,中標津町,,57,23982
20,,人口【人】,710,,全域,2010000000,,2010年,1693,,標津町,,28,5646
20,,人口【人】,710,,全域,2010000000,,2010年,1694,,羅臼町,,40,5885
20,,人口【人】,710,,全域,2010000000,,2010年,2000,,青森県,,3688,1373339
20,,人口【人】,710,,全域,2010000000,,2010年,2001,,青森県市部,,2889,1054602
20,,人口【人】,710,,全域,2010000000,,2010年,2002,,青森県郡部,,799,318737
20,,人口【人】,710,,全域,2010000000,,2010年,2201,,青森市,,903,299520
20,,人口【人】,710,,全域,2010000000,,2010年,2202,,弘前市,,451,183473
20,,人口【人】,710,,全域,2010000000,,2010年,2203,,八戸市,,660,237615
20,,人口【人】,710,,全域,2010000000,,2010年,2204,,黒石市,,45,36132
20,,人口【人】,710,,全域,2010000000,,2010年,2205,,五所川原市,,125,58421
20,,人口【人】,710,,全域,2010000000,,2010年,2206,,十和田市,,206,66110
20,,人口【人】,710,,全域,2010000000,,2010年,2207,,三沢市,,316,41258
20,,人口【人】,710,,全域,2010000000,,2010年,2208,,むつ市,,121,61066
20,,人口【人】,710,,全域,2010000000,,2010年,2209,,つがる市,,23,37243
20,,人口【人】,710,,全域,2010000000,,2010年,2210,,平川市,,39,33764
20,,人口【人】,710,,全域,2010000000,,2010年,2301,,平内町,,21,12361
20,,人口【人】,710,,全域,2010000000,,2010年,2303,,今別町,,3,3217
20,,人口【人】,710,,全域,2010000000,,2010年,2304,,蓬田村,,1,3271
20,,人口【人】,710,,全域,2010000000,,2010年,2307,,外ヶ浜町,,15,7089
20,,人口【人】,710,,全域,2010000000,,2010年,2321,,鰺ヶ沢町,,31,11449
20,,人口【人】,710,,全域,2010000000,,2010年,2323,,深浦町,,22,9691
20,,人口【人】,710,,全域,2010000000,,2010年,2343,,西目屋村,,NA,1594
20,,人口【人】,710,,全域,2010000000,,2010年,2361,,藤崎町,,17,16021
20,,人口【人】,710,,全域,2010000000,,2010年,2362,,大鰐町,,3,10978
20,,人口【人】,710,,全域,2010000000,,2010年,2367,,田舎館村,,1,8153
20,,人口【人】,710,,全域,2010000000,,2010年,2381,,板柳町,,24,15227
20,,人口【人】,710,,全域,2010000000,,2010年,2384,,鶴田町,,30,14270
20,,人口【人】,710,,全域,2010000000,,2010年,2387,,中泊町,,25,12743
20,,人口【人】,710,,全域,2010000000,,2010年,2401,,野辺地町,,91,14314
20,,人口【人】,710,,全域,2010000000,,2010年,2402,,七戸町,,22,16759
20,,人口【人】,710,,全域,2010000000,,2010年,2405,,六戸町,,33,10241
20,,人口【人】,710,,全域,2010000000,,2010年,2406,,横浜町,,8,4881
20,,人口【人】,710,,全域,2010000000,,2010年,2408,,東北町,,48,19106
20,,人口【人】,710,,全域,2010000000,,2010年,2411,,六ヶ所村,,59,11095
20,,人口【人】,710,,全域,2010000000,,2010年,2412,,おいらせ町,,106,24211
20,,人口【人】,710,,全域,2010000000,,2010年,2423,,大間町,,12,6340
20,,人口【人】,710,,全域,2010000000,,2010年,2424,,東通村,,9,7252
20,,人口【人】,710,,全域,2010000000,,2010年,2425,,風間浦村,,3,2463
20,,人口【人】,710,,全域,2010000000,,2010年,2426,,佐井村,,2,2422
20,,人口【人】,710,,全域,2010000000,,2010年,2441,,三戸町,,29,11299
20,,人口【人】,710,,全域,2010000000,,2010年,2442,,五戸町,,54,18712
20,,人口【人】,710,,全域,2010000000,,2010年,2443,,田子町,,28,6175
20,,人口【人】,710,,全域,2010000000,,2010年,2445,,南部町,,44,19853
